"fid","id","volume","distance","angle","SAMPLE_1","volume1"
"2895","4","","1040","276.85865342248","0.5131014585495","0.1026203"
"2896","4","","1045","276.85865342248","0.51551598310471","0.1031032"
"2897","4","","1050","276.85865342248","0.51551598310471","0.1031032"
"2898","4","","1055","276.85865342248","0.49280920624733","0.0985618"
"2899","4","","1060","276.85865342248","0.57317072153091","0.1146341"
"2900","4","","1065","276.85865342248","0.5518553853035","0.1103711"
"2901","4","","1070","276.85865342248","0.5518553853035","0.1103711"
"2902","4","","1075","276.85865342248","0.54231679439545","0.1084634"
"2903","4","","1080","276.85865342248","0.54231679439545","0.1084634"
"2904","4","","1085","276.85865342248","0.54579794406891","0.1091596"
"2905","4","","1090","276.85865342248","0.54579794406891","0.1091596"
"2906","4","","1095","276.85865342248","0.53760188817978","0.1075204"
"2907","4","","1100","276.85865342248","0.53760188817978","0.1075204"
"2908","4","","1105","276.85865342248","0.53760188817978","0.1075204"
"2909","4","","1110","276.85865342248","0.50023007392883","0.100046"
"2910","4","","1115","276.85865342248","0.50023007392883","0.100046"
"2911","4","","1120","276.85865342248","0.50557619333267","0.1011152"
"2912","4","","1125","276.85865342248","0.4956915974617","0.0991383"
"2913","4","","1130","276.85865342248","0.4956915974617","0.0991383"
"2914","4","","1135","276.85865342248","0.52242863178253","0.1044857"
"2915","4","","1140","276.85865342248","0.54061627388","0.1081233"
"2916","4","","1145","276.85865342248","0.54904222488403","0.1098084"
"2917","4","","1150","276.85865342248","0.54904222488403","0.1098084"
"2918","4","","1155","276.85865342248","0.55256778001785","0.1105136"
"2919","4","","1160","276.85865342248","0.55256778001785","0.1105136"
"2920","4","","1165","276.85865342248","0.55256778001785","0.1105136"
"2921","4","","1170","276.85865342248","0.5093457698822","0.1018692"
"2922","4","","1175","276.85865342248","0.5093457698822","0.1018692"
"2923","4","","1180","276.85865342248","0.47935548424721","0.0958711"
"2924","4","","1185","276.85865342248","0.49147588014603","0.0982952"
"2925","4","","1190","276.85865342248","0.49147588014603","0.0982952"
"2926","4","","1195","276.85865342248","0.50359535217285","0.1007191"
"2927","4","","1200","185.057584181","0.50359535217285","0.1007191"
"2928","4","","1205","185.057584181","0.51589244604111","0.1031785"
"2929","4","","1210","96.592599475663","0.51589244604111","0.1031785"
"2930","4","","1215","96.592599475663","0.45831325650215","0.0916627"
"2931","4","","1220","96.592599475663","0.45831325650215","0.0916627"
"2932","4","","1225","96.592599475663","0.43187290430069","0.0863746"
"2933","4","","1230","96.592599475663","0.43187290430069","0.0863746"
"2934","4","","1235","96.592599475663","0.46370780467987","0.0927416"
"2935","4","","1240","96.592599475663","0.52199548482895","0.1043991"
"2936","4","","1245","96.592599475663","0.52199548482895","0.1043991"
"2937","4","","1250","96.592599475663","0.41067057847977","0.0821341"
"2938","4","","1255","96.592599475663","0.40577581524849","0.0811552"
"2939","4","","1260","96.592599475663","0.40577581524849","0.0811552"
"2940","4","","1265","96.592599475663","0.40039253234863","0.0800785"
"2941","4","","1270","96.592599475663","0.40039253234863","0.0800785"
"2942","4","","1275","96.592599475663","0.40653976798058","0.081308"
"2943","4","","1280","96.592599475663","0.40653976798058","0.081308"
"2944","4","","1285","96.592599475663","0.42688912153244","0.0853778"
"2945","4","","1290","96.592599475663","0.42688912153244","0.0853778"
"2946","4","","1295","96.592599475663","0.41882008314133","0.083764"
"2947","4","","1300","96.592599475663","0.44787645339966","0.0895753"
"2948","4","","1305","96.592599475663","0.44787645339966","0.0895753"
"2949","4","","1310","96.592599475663","0.44787645339966","0.0895753"
"2950","4","","1315","96.592599475663","0.44730678200722","0.0894614"
"2951","4","","1320","96.592599475663","0.44730678200722","0.0894614"
"2952","4","","1325","96.592599475663","0.47773090004921","0.0955462"
"2953","4","","1330","96.592599475663","0.47773090004921","0.0955462"
"2954","4","","1335","96.592599475663","0.40271493792534","0.080543"
"2955","4","","1340","96.592599475663","0.40271493792534","0.080543"
"2956","4","","1345","96.592599475663","0.41024366021156","0.0820487"
"2957","4","","1350","96.592599475663","0.41024366021156","0.0820487"
"2958","4","","1355","96.592599475663","0.41987019777298","0.083974"
"2959","4","","1360","96.592599475663","0.41987019777298","0.083974"
"2960","4","","1365","96.592599475663","0.4136546254158","0.0827309"
"2961","4","","1370","96.592599475663","0.4136546254158","0.0827309"
"2962","4","","1375","96.592599475663","0.42076501250267","0.084153"
"2963","4","","1380","96.592599475663","0.42076501250267","0.084153"
"2964","4","","1385","96.592599475663","0.41182264685631","0.0823645"
"2965","4","","1390","96.592599475663","0.41182264685631","0.0823645"
"2966","4","","1395","96.592599475663","0.38461539149284","0.0769231"
"2967","4","","1400","96.592599475663","0.38461539149284","0.0769231"
"2968","4","","1405","96.592599475663","0.36094117164612","0.0721882"
"2969","4","","1410","96.592599475663","0.36094117164612","0.0721882"
"2970","4","","1415","96.592599475663","0.36252352595329","0.0725047"
"2971","4","","1420","96.592599475663","0.35095039010048","0.0701901"
"2972","4","","1425","96.592599475663","0.31261596083641","0.0625232"
"2973","4","","1430","96.592599475663","0.31261596083641","0.0625232"
"2974","4","","1435","96.592599475663","0.25806450843811","0.0516129"
"2975","4","","1440","96.592599475663","0.25806450843811","0.0516129"
"2976","4","","1445","96.592599475663","0.21062618494034","0.0421252"
"2977","4","","1450","96.592599475663","0.21062618494034","0.0421252"
"2978","4","","1455","96.592599475663","0.21094112098217","0.0421882"
"2979","4","","1460","96.592599475663","0.21094112098217","0.0421882"
"2980","4","","1465","96.592599475663","0.20367816090584","0.0407356"
"2981","4","","1470","96.592599475663","0.20367816090584","0.0407356"
"2982","4","","1475","96.592599475663","0.21121664345264","0.0422433"
"2983","4","","1480","96.592599475663","0.21121664345264","0.0422433"
"2984","4","","1485","96.592599475663","0.21345292031765","0.0426906"
"2985","4","","1490","96.592599475663","0.21345292031765","0.0426906"
"2986","4","","1495","96.592599475663","0.24478009343147","0.048956"
"2987","4","","1500","96.592599475663","0.24478009343147","0.048956"
"2988","4","","1505","96.592599475663","0.2645161151886","0.0529032"
"2989","4","","1510","96.592599475663","0.2645161151886","0.0529032"
"2990","4","","1515","96.592599475663","0.28767123818397","0.0575342"
"2991","4","","1520","96.592599475663","0.28767123818397","0.0575342"
"2992","4","","1525","96.592599475663","0.28257191181183","0.0565144"
"2993","4","","1530","96.592599475663","0.28257191181183","0.0565144"
"2994","4","","1535","96.592599475663","0.29244059324264","0.0584881"
"2995","4","","1540","96.592599475663","0.29244059324264","0.0584881"
"2996","4","","1545","96.592599475663","0.29815530776978","0.0596311"
"2997","4","","1550","96.592599475663","0.29815530776978","0.0596311"
"2998","4","","1555","96.592599475663","0.28172588348389","0.0563452"
"2999","4","","1560","96.592599475663","0.28172588348389","0.0563452"
"3000","4","","1565","96.592599475663","0.27690345048904","0.0553807"
"3001","4","","1570","96.592599475663","0.27690345048904","0.0553807"
"3002","4","","1575","96.592599475663","0.27630454301834","0.0552609"
"3003","4","","1580","96.592599475663","0.27630454301834","0.0552609"
"3004","4","","1585","96.592599475663","0.29043477773666","0.058087"
"3005","4","","1590","96.592599475663","0.30893617868424","0.0617872"
"3006","4","","1595","96.592599475663","0.33020877838135","0.0660418"
"3007","4","","1600","96.592599475663","0.33020877838135","0.0660418"
"3008","4","","1605","96.592599475663","0.33650109171867","0.0673002"
"3009","4","","1610","96.592599475663","0.33650109171867","0.0673002"
"3010","4","","1615","96.592599475663","0.32834506034851","0.065669"
"3011","4","","1620","96.592599475663","0.32834506034851","0.065669"
"3012","4","","1625","96.592599475663","0.29899606108665","0.0597992"
"3013","4","","1630","96.592599475663","0.29899606108665","0.0597992"
"3014","4","","1635","96.592599475663","0.29206624627113","0.0584132"
"3015","4","","1640","96.592599475663","0.29206624627113","0.0584132"
"3016","4","","1645","96.592599475663","0.29964849352837","0.0599297"
"3017","4","","1650","96.592599475663","0.29964849352837","0.0599297"
"3018","4","","1655","96.592599475663","0.29339745640755","0.0586795"
"3019","4","","1660","96.592599475663","0.29339745640755","0.0586795"
"3020","4","","1665","96.592599475663","0.28941589593887","0.0578832"
"3021","4","","1670","96.592599475663","0.28941589593887","0.0578832"
"3022","4","","1675","96.592599475663","0.27835050225258","0.0556701"
"3023","4","","1680","96.592599475663","0.27835050225258","0.0556701"
"3024","4","","1685","96.592599475663","0.30045822262764","0.0600916"
"3025","4","","1690","96.592599475663","0.30045822262764","0.0600916"
"3026","4","","1695","96.592599475663","0.30846863985062","0.0616937"
"3027","4","","1700","96.592599475663","0.30846863985062","0.0616937"
"3028","4","","1705","96.592599475663","0.31276172399521","0.0625523"
"3029","4","","1710","96.592599475663","0.31276172399521","0.0625523"
"3030","4","","1715","96.592599475663","0.30755865573883","0.0615117"
"3031","4","","1720","96.592599475663","0.30755865573883","0.0615117"
"3032","4","","1725","96.592599475663","0.30193662643433","0.0603873"
"3033","4","","1730","96.592599475663","0.30193662643433","0.0603873"
"3034","4","","1735","96.592599475663","0.32915359735489","0.0658307"
"3035","4","","1740","96.592599475663","0.32915359735489","0.0658307"
"3036","4","","1745","96.592599475663","0.33783176541328","0.0675664"
"3037","4","","1750","186.19624028376","0.28996282815933","0.0579926"
"3038","4","","1755","186.19624028376","0.28996282815933","0.0579926"
"3039","4","","1760","276.74070502524","0.31102186441421","0.0622044"
"3040","4","","1765","276.74070502524","0.31102186441421","0.0622044"
"3041","4","","1770","276.74070502524","0.31102186441421","0.0622044"
"3042","4","","1775","276.74070502524","0.32839721441269","0.0656794"
"3043","4","","1780","276.74070502524","0.32839721441269","0.0656794"
"3044","4","","1785","276.74070502524","0.32444062829018","0.0648881"
"3045","4","","1790","276.74070502524","0.32444062829018","0.0648881"
"3046","4","","1795","276.74070502524","0.32841008901596","0.065682"
"3047","4","","1800","276.74070502524","0.33828672766686","0.0676573"
"3048","4","","1805","276.74070502524","0.33828672766686","0.0676573"
"3049","4","","1810","276.74070502524","0.3227331340313","0.0645466"
"3050","4","","1815","276.74070502524","0.3227331340313","0.0645466"
"3051","4","","1820","276.74070502524","0.3227331340313","0.0645466"
"3052","4","","1825","276.74070502524","0.32793867588043","0.0655877"
"3053","4","","1830","276.74070502524","0.27835050225258","0.0556701"
"3054","4","","1835","276.74070502524","0.29360967874527","0.0587219"
"3055","4","","1840","276.74070502524","0.29360967874527","0.0587219"
"3056","4","","1845","276.74070502524","0.29305136203766","0.0586103"
"3057","4","","1850","276.74070502524","0.29305136203766","0.0586103"
"3058","4","","1855","276.74070502524","0.29888027906418","0.0597761"
"3059","4","","1860","276.74070502524","0.30501273274422","0.0610025"
"3060","4","","1865","276.74070502524","0.30501273274422","0.0610025"
"3061","4","","1870","276.74070502524","0.32817205786705","0.0656344"
"3062","4","","1875","276.74070502524","0.32817205786705","0.0656344"
"3063","4","","1880","276.74070502524","0.32817205786705","0.0656344"
"3064","4","","1885","276.74070502524","0.38303571939468","0.0766071"
"3065","4","","1890","276.74070502524","0.38303571939468","0.0766071"
"3066","4","","1895","276.74070502524","0.37478107213974","0.0749562"
"3067","4","","1900","276.74070502524","0.37478107213974","0.0749562"
"3068","4","","1905","276.74070502524","0.37349396944046","0.0746988"
"3069","4","","1910","276.74070502524","0.37349396944046","0.0746988"
"3070","4","","1915","276.74070502524","0.30893617868424","0.0617872"
"3071","4","","1920","276.74070502524","0.30893617868424","0.0617872"
"3072","4","","1925","276.74070502524","0.2972746193409","0.0594549"
"3073","4","","1930","276.74070502524","0.2972746193409","0.0594549"
"3074","4","","1935","276.74070502524","0.31242260336876","0.0624845"
"3075","4","","1940","276.74070502524","0.31242260336876","0.0624845"
"3076","4","","1945","276.74070502524","0.29637178778648","0.0592744"
"3077","4","","1950","276.74070502524","0.29637178778648","0.0592744"
"3078","4","","1955","276.74070502524","0.29224318265915","0.0584486"
"3079","4","","1960","276.74070502524","0.29224318265915","0.0584486"
"3080","4","","1965","276.74070502524","0.27636516094208","0.055273"
"3081","4","","1970","276.74070502524","0.27636516094208","0.055273"
"3082","4","","1975","276.74070502524","0.31435963511467","0.0628719"
"3083","4","","1980","276.74070502524","0.31435963511467","0.0628719"
"3084","4","","1985","276.74070502524","0.33040034770966","0.0660801"
"3085","4","","1990","276.74070502524","0.33040034770966","0.0660801"
"3086","4","","1995","276.74070502524","0.29401007294655","0.058802"
"3087","4","","2000","276.74070502524","0.2645161151886","0.0529032"
"3088","4","","2005","276.74070502524","0.23421406745911","0.0468428"
"3089","4","","2010","276.74070502524","0.23421406745911","0.0468428"
"3090","4","","2015","276.74070502524","0.22548577189446","0.0450972"
"3091","4","","2020","276.74070502524","0.22548577189446","0.0450972"
"3092","4","","2025","276.74070502524","0.21624088287353","0.0432482"
"3093","4","","2030","276.74070502524","0.21624088287353","0.0432482"
"3094","4","","2035","276.74070502524","0.22548577189446","0.0450972"
"3095","4","","2040","276.74070502524","0.22548577189446","0.0450972"
"3096","4","","2045","276.74070502524","0.24238289892674","0.0484766"
"3097","4","","2050","276.74070502524","0.24238289892674","0.0484766"
"3098","4","","2055","276.74070502524","0.30032393336296","0.0600648"
"3099","4","","2060","276.74070502524","0.30032393336296","0.0600648"
"3100","4","","2065","276.74070502524","0.35486766695976","0.0709735"
"3101","4","","2070","276.74070502524","0.35486766695976","0.0709735"
"3102","4","","2075","276.74070502524","0.40090090036392","0.0801802"
"3103","4","","2080","276.74070502524","0.40090090036392","0.0801802"
"3104","4","","2085","276.74070502524","0.35095039010048","0.0701901"
"3105","4","","2090","276.74070502524","0.35095039010048","0.0701901"
"3106","4","","2095","276.74070502524","0.33088234066963","0.0661765"
"3107","4","","2100","276.74070502524","0.33088234066963","0.0661765"
"3108","4","","2105","276.74070502524","0.33550184965134","0.0671004"
"3109","4","","2110","276.74070502524","0.33550184965134","0.0671004"
"3110","4","","2115","276.74070502524","0.36311239004135","0.0726225"
"3111","4","","2120","276.74070502524","0.36311239004135","0.0726225"
"3112","4","","2125","276.74070502524","0.39507958292961","0.0790159"
"3113","4","","2130","276.74070502524","0.39507958292961","0.0790159"
"3114","4","","2135","276.74070502524","0.42577168345451","0.0851543"
"3115","4","","2140","276.74070502524","0.42577168345451","0.0851543"
"3116","4","","2145","276.74070502524","0.41751331090927","0.0835027"
"3117","4","","2150","276.74070502524","0.41751331090927","0.0835027"
"3118","4","","2155","276.74070502524","0.41714286804199","0.0834286"
"3119","4","","2160","276.74070502524","0.41714286804199","0.0834286"
"3120","4","","2165","276.74070502524","0.40271493792534","0.080543"
"3121","4","","2170","276.74070502524","0.40271493792534","0.080543"
"3122","4","","2175","276.74070502524","0.40999999642372","0.082"
"3123","4","","2180","276.74070502524","0.40999999642372","0.082"
"3124","4","","2185","276.74070502524","0.40148147940636","0.0802963"
"3125","4","","2190","276.74070502524","0.40148147940636","0.0802963"
"3126","4","","2195","276.74070502524","0.39306357502937","0.0786127"
"3127","4","","2200","276.74070502524","0.39306357502937","0.0786127"
"3128","4","","2205","276.74070502524","0.38293838500977","0.0765877"
"3129","4","","2210","276.74070502524","0.38293838500977","0.0765877"
"3130","4","","2215","276.74070502524","0.37511962652206","0.0750239"
"3131","4","","2220","276.74070502524","0.37511962652206","0.0750239"
"3132","4","","2225","276.74070502524","0.3590843975544","0.0718169"
"3133","4","","2230","276.74070502524","0.3590843975544","0.0718169"
"3134","4","","2235","276.74070502524","0.36196318268776","0.0723926"
"3135","4","","2240","276.74070502524","0.36196318268776","0.0723926"
"3136","4","","2245","276.74070502524","0.37653738260269","0.0753075"
"3137","4","","2250","276.74070502524","0.40577581524849","0.0811552"
"3138","4","","2255","276.74070502524","0.41067057847977","0.0821341"
"3139","4","","2260","276.74070502524","0.41067057847977","0.0821341"
"3140","4","","2265","276.74070502524","0.38883543014526","0.0777671"
"3141","4","","2270","276.74070502524","0.38883543014526","0.0777671"
"3142","4","","2275","276.74070502524","0.41170731186867","0.0823415"
"3143","4","","2280","276.74070502524","0.41170731186867","0.0823415"
"3144","4","","2285","276.74070502524","0.43827751278877","0.0876555"
"3145","4","","2290","276.74070502524","0.43827751278877","0.0876555"
"3146","4","","2295","174.65288183011","0.54345005750656","0.10869"
"3147","4","","2300","174.65288183011","0.54345005750656","0.10869"
"3148","4","","2305","174.65288183011","0.50651687383652","0.1013034"
"3149","4","","2310","96.620943225186","0.4786641895771","0.0957328"
"3150","4","","2315","96.620943225186","0.4786641895771","0.0957328"
"3151","4","","2320","96.620943225186","0.42014050483704","0.0840281"
"3152","4","","2325","96.620943225186","0.42014050483704","0.0840281"
"3153","4","","2330","96.620943225186","0.39672130346298","0.0793443"
"3154","4","","2335","96.620943225186","0.46251130104065","0.0925023"
"3155","4","","2340","96.620943225186","0.48009154200554","0.0960183"
"3156","4","","2345","96.620943225186","0.48009154200554","0.0960183"
"3157","4","","2350","96.620943225186","0.4735401570797","0.094708"
"3158","4","","2355","96.620943225186","0.4735401570797","0.094708"
"3159","4","","2360","96.620943225186","0.47542449831963","0.0950849"
"3160","4","","2365","96.620943225186","0.47542449831963","0.0950849"
"3161","4","","2370","96.620943225186","0.47037374973297","0.0940747"
"3162","4","","2375","96.620943225186","0.47037374973297","0.0940747"
"3163","4","","2380","96.620943225186","0.44834035634995","0.0896681"
"3164","4","","2385","96.620943225186","0.44834035634995","0.0896681"
"3165","4","","2390","96.620943225186","0.4283105134964","0.0856621"
"3166","4","","2395","96.620943225186","0.4283105134964","0.0856621"
"3167","4","","2400","96.620943225186","0.48751157522201","0.0975023"
"3168","4","","2405","96.620943225186","0.48751157522201","0.0975023"
"3169","4","","2410","96.620943225186","0.50719255208969","0.1014385"
"3170","4","","2415","96.620943225186","0.50719255208969","0.1014385"
"3171","4","","2420","96.620943225186","0.53530949354172","0.1070619"
"3172","4","","2425","96.620943225186","0.53530949354172","0.1070619"
"3173","4","","2430","96.620943225186","0.55148339271545","0.1102967"
"3174","4","","2435","96.620943225186","0.55148339271545","0.1102967"
"3175","4","","2440","96.620943225186","0.5286021232605","0.1057204"
"3176","4","","2445","96.620943225186","0.5286021232605","0.1057204"
"3177","4","","2450","96.620943225186","0.54081404209137","0.1081628"
"3178","4","","2455","96.620943225186","0.54081404209137","0.1081628"
"3179","4","","2460","96.620943225186","0.53739929199219","0.1074799"
"3180","4","","2465","96.620943225186","0.53739929199219","0.1074799"
"3181","4","","2470","96.620943225186","0.49933302402496","0.0998666"
"3182","4","","2475","96.620943225186","0.49933302402496","0.0998666"
"3183","4","","2480","96.620943225186","0.44947144389152","0.0898943"
"3184","4","","2485","96.620943225186","0.44947144389152","0.0898943"
"3185","4","","2490","96.620943225186","0.4163793027401","0.0832759"
"3186","4","","2495","96.620943225186","0.4163793027401","0.0832759"
"3187","4","","2500","96.620943225186","0.38020598888397","0.0760412"
"3188","4","","2505","96.620943225186","0.44096386432648","0.0881928"
"3189","4","","2510","96.620943225186","0.48808544874191","0.0976171"
"3190","4","","2515","96.620943225186","0.48808544874191","0.0976171"
"3191","4","","2520","96.620943225186","0.48145025968552","0.0962901"
